evento journal,cluster id,confidence
anais do xxxii simposio brasileiro de banco de dados (sbbd 2017),105,0.3648256055495678
anais do xxxiii congreso interamericano de ingenieria sanitaria y ambiental - aidis,160,0.45002634331003555
anais do xxxiii congreso interamericano de ingenieria sanitaria y ambiental - aidis,160,0.45002634331003555
anais do xxxiii congreso interamericano de ingenieria sanitaria y ambiental - aidis,160,0.45002634331003555
anais do xxxiii congresso da sociedade brasileira da computacao,159,0.3924742465513391
anais do xxxiii congresso interamericano de ingenieria sanitaria y ambiental - aidis,160,0.4311820827939511
anais do xxxiii sbbd,885,1.0
anais do xxxiii simposio brasileiro de banco de dados,105,0.3225661347616334
anais do xxxiv congreso interamericano de ingenieria sanitaria y ambiental - aidis,160,0.4513355784356877
anais do xxxiv congreso interamericano de ingenieria sanitaria y ambiental - aidis,160,0.4513355784356877
anais do xxxiv congreso interamericano de ingenieria sanitaria y ambiental - aidis,160,0.4513355784356877
anais do xxxiv congreso interamericano de ingenieria sanitaria y ambiental - aidis,160,0.4513355784356877
anais do xxxiv congresso da sociedade brasileira de computacao - sistemas sociais e eventos de grandes massas: ampliando desafios da computacao,886,1.0
anais do xxxix congresso brasileiro de engenharia agricola,161,0.40650147191899455
anais do xxxix congresso da sociedade brasileira de computacao,159,0.4215354911106922
anais do xxxix encontro da anpad,887,1.0
anais do xxxv congresso da sociedade brasileira de computacao,159,0.4223449426177833
anais do xxxv encontro nacional de engenharia de producao,92,0.39723525520405656
anais do xxxvi congresso da sociedade brasileira de computacamp807aamp771o : computacamp807aamp771oeinterdisciplinaridade,888,1.0
anais do xxxvi congresso da sociedade brasileira de computacao,159,0.43124255457710614
anais do xxxvi congresso da sociedade brasileira de computacao - 5o desafie - workshop de desafios da computacao aplicada a educacao,159,0.30823351874579086
anais do xxxvi congresso da sociedade brasileira de computacao - 5o desafie - workshop de desafios da computacao aplicada a educacao,159,0.30823351874579086
anais do xxxvii congresso da sociedade brasileira de computacao : computacaoparatudoeparatods recurso eletronico,159,0.32967380902238186
anais do xxxvii congresso da sociedade brasileira de computacao : computacaoparatudoeparatodos,159,0.35081957667402974
anais do xxxvii congresso da sociedade brasileira de computacao : computacaoparatudoeparatodos,159,0.35081957667402974
anais do xxxvii sbpo,889,1.0
anais do xxxviii congresso brasileiro de engenharia agricola,161,0.40650147191899455
anais do xxxviii congresso da intercom,890,1.0
anais do xxxviii enegep - encontro nacional de engenharia da producao,891,1.0
anais dos eventos satelites do 31o simposio brasileiro de banco de dados,162,0.4724233223386869
anais dos eventos satelites do 34o simposio brasileiro de banco de dados,162,0.48705594722892165
anais dos eventos satelites do 34o simposio brasileiro de banco de dados,162,0.48705594722892165
anais dos eventos satelites do 34o simposio brasileiro de banco de dados,162,0.48705594722892165
anais dos workshops do vi congresso brasileiro de informatica na educacao,892,1.0
anais dovii workshop em sistemas computacionais de alto desempenho,893,1.0
"anais e acta do xxi seminario institucional de iniciacao cientifica. xiii seminario de extensao. xix seminario de integracao de pesquisa e pos-graduacao. iii coloquio tecnologico da uri : etica, ciencia e cidadania no fazer-se universidade",169,0.4141896958127237
anais e actas do xxi seminario institucional de iniciacao cientifica xiii seminario de extensao xix seminario de integracao em pesquisa e pos-graduacao iii coloquio tecnologico da uri,169,0.46640484588048203
anais e actas do xxi seminario institucional de iniciacao cientifica xiii seminario de extensao xix seminario de integracao em pesquisa e pos-graduacao iii coloquio tecnologico da uri,169,0.46640484588048203
anais e actas do xxi seminario institucional de iniciacao cientifica xiii seminario de extensao xix seminario de integracao em pesquisa e pos-graduacao iii coloquio tecnologico da uri,169,0.46640484588048203
anais eati,894,1.0
anais eletronicos,170,0.4945310950279236
anais eletronicos,170,0.4945310950279236
anais eletronicos da associacao brasilieira de engenharia de producao,895,1.0
anais encoinfo 2001,896,1.0
anais erad 2007 - vii escola regional de alto desempenho,897,1.0
anais estendidos do simposio brasileiro de sistemas multimidia e web (webmedia),898,1.0
anais i courb 2017,899,1.0
anais ii escola regional de banco de dados,64,0.3926867370563152
anais ii simposio internacional de agricultura de precisao,900,1.0
anais iii forum de tecnologia,901,1.0
anais iv congresso brasileiro da sociedade brasileira de informatica aplicada a agricultura e a agroindustria,902,1.0
anais on line do congresso nacional de saneamento e meio ambiente,903,1.0
anais proceedings - xxvii enegep 2007 - xiii icieom,904,1.0
anais sbc,905,1.0
anais simposio de sistemas computacionais,906,1.0
anais sirc 2004,907,1.0
anais tecsul,171,0.4945310950279236
anais tecsul,171,0.4945310950279236
anais tema: sistemas de recomendacao,908,1.0
anais trabalhos - poster,909,1.0
anais vi erbd-escola regional de banco de dados,910,1.0
anais vii erbd (trilha: aplicacoes/experiencias),911,1.0
anais vii mostra de trabalhos de iniciacao a pesquisa,172,0.46901427559277165
anais vii mostra de trabalhos de iniciacao a pesquisa,172,0.46901427559277165
anais vii mostra de trabalhos e iniciacao a pesquisa,172,0.444668700193493
anais vii workshop de teses e dissertacoes em bancos de dados,912,1.0
anais wesaac 2015,913,1.0
anais xii erbd,914,1.0
anais xiii escola regional de informatica de banco de dados,173,0.49453108255427447
anais xiii escola regional de informatica de banco de dados,173,0.49453108255427447
anais xiv escola regional de banco de dados - recuperacao de informacoes,915,1.0
anais xiv jpesq,916,1.0
anais xv cigu,917,1.0
anais xv simposio brasileiro de sensoriamento remoto,174,0.444668710231781
anais xvi simposio brasileiro de sensoriamento remoto,174,0.444668710231781
anais xvii snet/xi ssbg,918,1.0
anais xxii congresso regional de iniciacao cientifica e tecnologica em engenharia,919,1.0
anais xxiii do simposio brasileiro de banco de dados,920,1.0
"anais, palestras e trabalhos cientificos - i simposio internacional sobre gerenciamento de residuos de animais",921,1.0
anais. . .,62,0.32567284574108646
anais. . .,62,0.32567284574108646
anais. . .,62,0.32567284574108646
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais...,62,0.4558896862298897
anais/resumos da 62a reuniao anual da sbpc,922,1.0
"anais/resumos, 51 reuniao anual da sbpc",923,1.0
anaix iii escola regional de banco de dados - erbd 2007,924,1.0
anales de cai 2018 congreso de agroinformatica,925,1.0
anales de documentacion (internet),926,1.0
analise da vazao maxima na simulacao das caracteristicas fisicas em uma bacia,927,1.0
"analise do teor de metais em peixes oriundos do rio tega, caxias do sul - rs",928,1.0
analytic - ferramenta web para analise do perfil academico do curso de ciencia da computacao - ifc - videira,929,1.0
animus (santa maria),930,1.0
annals of data science,931,1.0
"annual international computers, software amp applications conference",175,0.4945310950279236
"annual international computers, software amp applications conference",175,0.4945310950279236
aplicacoes - experiencias,176,0.4945310950279236
aplicacoes - experiencias,176,0.4945310950279236
applied computing 2008,932,1.0
applied intelligence (dordrecht. online),933,1.0
aproximacao entre a ciencia da informacao e a ciencia policial,934,1.0
aqnais da iv mostra integrada de iniciacao cientifica,935,1.0
arquitetura baseada em web semantica para aplicacoes de hipermidia adaptativa,936,1.0
arquitetura de implementacao para um ambiente de gestao flexivel de processos de teste de software baseado em ferramentas de software livre.,937,1.0
artificial intelligence and law (dordrecht. print),938,1.0
artificial intelligence research,939,1.0
"atas de x congresso lusocom - comunicacao, cultura e desenvolvimento",940,1.0
athena: um prototipo de um sistema de perguntas e respostas a partir de base de dados abertas e conectadas,941,1.0
augmented virtual realities for social development experiences between europe and latin america,177,0.4945310950279236
augmented virtual realities for social development experiences between europe and latin america,177,0.4945310950279236
aurinkolaiva,942,1.0
avaliacao,943,1.0
avaliacao da diversidade de adenovirus nas bacias hidrograficas de caxias do sul - rs,944,1.0
avaliacao da fitotoxicidade de chorume de aterro sanitario,945,1.0
avaliacao da influencia do uso e ocupacao do solo e seus efeitos na qualidade da agua da bacia hidrografica do arroio arcada em um reservatorio no municipio de cambara do sul - rs,946,1.0
avaliacao do jogo trilha picmel com alunos de ensino fundamental e medio,947,1.0
banco de dados geograficos,948,1.0
bi - business intelligence - inteligencia nos negocios como vantagem competitiva,949,1.0
big data analytics and knowledge discovery,950,1.0
big-data analytics and cloud computing,951,1.0
bioinformatics (oxford. print),952,1.0
biologia,953,1.0
biomedical journal of scientific amp technical research,954,1.0
blucher design proceedings,178,0.49453108255427447
blucher design proceedings,178,0.49453108255427447
blucher design proceedings,178,0.49453108255427447
boletim de resumos - ii mostra pedagogica de ciencias,179,0.47020012426242197
boletim de resumos - ii mostra pedagogica de ciencias,179,0.47020012426242197
boletim de resumos - ii mostra pedagogica de ciencias,179,0.47020012426242197
boletim de resumos ii mostra pedagogica de ciencias,179,0.4246165869725196
book of abstracts,955,1.0
bracis - brazilian conference on intelligent systems,180,0.4945310950279236
bracis - brazilian conference on intelligent systems,180,0.4945310950279236
brasilian journal of development,181,0.49453108255427447
brasilian journal of development,181,0.49453108255427447
brasilian journal of development,181,0.49453108255427447
brazilian journal of animal and environmental research,956,1.0
brazilian journal of operations ampamp production management,182,0.49453108255427447
brazilian journal of operations ampamp production management,182,0.49453108255427447
brazilian symposium on bioinformatics,183,0.4503114053846613
brazilian symposium on bioinformatics,183,0.4503114053846613
"brazilian symposium on databases (sbbd), demo track",957,1.0
brazilian symposium on geoinformatics,183,0.40939329872019004
busca de informacoes auxiliada por ontologias,958,1.0
